time_s,odrive_pos_rad,output_pos_rad,diff_rad,odrive_disp_rad,output_disp_rad,motor_on_output_side_rad,backlash_rad
7.297657,-3.933698,3.126253,-7.059951,0.8282469999999997,0.11734899999999993,0.11503430555555552,-0.002314694444444404
7.298937,-3.939767,3.127787,-7.067554,0.8221780000000001,0.115815,0.1141913888888889,-0.0016236111111111035
7.302297,-3.945044,3.128554,-7.073598,0.8169009999999997,0.11504800000000026,0.11345847222222218,-0.0015895277777780853
7.305244,-3.953783,3.129321,-7.083104,0.8081619999999998,0.11428100000000008,0.11224472222222219,-0.0020362777777778868
7.308535,-3.959855,3.130088,-7.089943,0.8020899999999997,0.11351399999999989,0.11140138888888886,-0.0021126111111110374
7.310988,-3.963875,3.131238,-7.095113,0.7980700000000001,0.11236399999999991,0.11084305555555556,-0.0015209444444443526
7.313989,-3.968578,3.132389,-7.100966,0.7933669999999999,0.11121300000000023,0.11018986111111109,-0.0010231388888891357
7.317721,-3.983488,3.133539,-7.117027,0.778457,0.11006300000000024,0.10811902777777777,-0.0019439722222224787
7.320039,-3.994385,3.13584,-7.130225,0.76756,0.10776200000000014,0.10660555555555555,-0.0011564444444445848
7.323375,-4.01337,3.137758,-7.151128,0.7485749999999998,0.10584400000000027,0.10396874999999997,-0.0018752500000003003
7.327604,-4.03851,3.141209,-7.179719,0.7234350000000003,0.10239300000000018,0.10047708333333337,-0.0019159166666668087
7.329172,-4.046433,3.14351,-7.189943,0.7155119999999995,0.10009200000000007,0.09937666666666659,-0.0007153333333334844
7.332831,-4.071911,3.146578,-7.218489,0.6900339999999998,0.09702400000000022,0.09583805555555552,-0.0011859444444446976
7.335909,-4.09391,3.149263,-7.243173,0.6680349999999997,0.09433900000000017,0.09278263888888885,-0.0015563611111113207
7.338964,-4.117377,3.153098,-7.270474,0.6445679999999996,0.09050400000000014,0.08952333333333327,-0.0009806666666668656
7.341784,-4.138634,3.156165,-7.2948,0.6233110000000002,0.08743699999999999,0.08657097222222225,-0.0008660277777777364
7.34485,-4.159924,3.158466,-7.31839,0.6020209999999997,0.08513599999999988,0.08361402777777774,-0.00152197222222214
7.348203,-4.182882,3.161534,-7.344417,0.5790629999999997,0.08206800000000003,0.08042541666666662,-0.0016425833333334056
7.351087,-4.202727,3.165753,-7.36848,0.5592179999999995,0.07784900000000006,0.07766916666666661,-0.00017983333333344842
7.354218,-4.22282,3.168437,-7.391258,0.5391250000000003,0.07516500000000015,0.07487847222222226,-0.0002865277777778924
7.357226,-4.242144,3.170738,-7.412882,0.5198010000000002,0.07286400000000004,0.07219458333333335,-0.0006694166666666862
7.359871,-4.260433,3.173039,-7.433472,0.501512,0.07056299999999993,0.06965444444444444,-0.0009085555555554958
7.363093,-4.277722,3.17534,-7.453062,0.48422300000000007,0.06826200000000027,0.06725319444444446,-0.0010088055555558112
7.367862,-4.291228,3.177641,-7.46887,0.4707169999999996,0.06596100000000016,0.06537736111111106,-0.0005836388888890987
7.369199,-4.31032,3.180326,-7.490645,0.45162499999999994,0.06327600000000011,0.06272569444444444,-0.0005503055555556718
7.372217,-4.319863,3.18186,-7.501723,0.4420820000000001,0.061742000000000186,0.06140027777777779,-0.0003417222222223959
7.375242,-4.334527,3.184161,-7.518688,0.4274180000000003,0.05944100000000008,0.05936361111111115,-7.738888888892542e-05
7.378666,-4.346836,3.185311,-7.532148,0.4151090000000002,0.05829100000000009,0.0576540277777778,-0.0006369722222222957
7.381249,-4.361213,3.186845,-7.548058,0.40073199999999964,0.05675700000000017,0.05565722222222217,-0.001099777777777998
7.384213,-4.378835,3.190297,-7.569132,0.3831100000000003,0.053304999999999936,0.05320972222222226,-9.527777777767338e-05
7.38732,-4.392187,3.192598,-7.584784,0.36975800000000003,0.05100400000000027,0.05135527777777778,0.00035127777777750613
7.390103,-4.410839,3.194898,-7.605737,0.3511059999999997,0.0487040000000003,0.04876472222222218,6.072222222187895e-05
7.393359,-4.431997,3.196816,-7.628813,0.3299479999999999,0.046785999999999994,0.045826111111111095,-0.000959888888888899
7.397952,-4.457379,3.1995,-7.65688,0.30456599999999945,0.044102000000000086,0.04230083333333325,-0.0018011666666668327
7.399238,-4.464518,3.203335,-7.667853,0.2974269999999999,0.04026700000000005,0.04130930555555554,0.0010423055555554839
7.402707,-4.484896,3.205253,-7.690149,0.2770489999999999,0.03834900000000019,0.03847902777777776,0.00013002777777756935
7.405699,-4.499889,3.206787,-7.706676,0.2620560000000003,0.036815000000000264,0.03639666666666671,-0.0004183333333335551
7.408817,-4.510986,3.208704,-7.71969,0.25095899999999993,0.034898000000000096,0.03485541666666666,-4.258333333343606e-05
7.411596,-4.527466,3.210238,-7.737704,0.23447899999999944,0.03336400000000017,0.0325665277777777,-0.00079747222222247
7.414498,-4.535718,3.212539,-7.748258,0.22622699999999973,0.031063000000000063,0.03142041666666663,0.00035741666666656846
7.417686,-4.552643,3.21484,-7.767483,0.2093020000000001,0.028761999999999954,0.029069722222222236,0.0003077222222222821
7.420371,-4.559283,3.215991,-7.775274,0.20266200000000012,0.027611000000000274,0.028147500000000016,0.000536499999999742
7.423719,-4.580058,3.218675,-7.798733,0.1818869999999997,0.02492699999999992,0.02526208333333329,0.00033508333333336776
7.426849,-4.601933,3.221743,-7.823676,0.16001200000000004,0.021859000000000073,0.022223888888888894,0.0003648888888888209
7.429788,-4.610005,3.224044,-7.834049,0.15193999999999974,0.019557999999999964,0.02110277777777774,0.0015447777777777769
7.433278,-4.63119,3.226345,-7.857535,0.13075499999999973,0.0172570000000003,0.01816041666666663,0.0009034166666663304
7.436311,-4.649748,3.227879,-7.877627,0.1121970000000001,0.01572299999999993,0.01558291666666668,-0.0001400833333332508
7.439289,-4.661827,3.23018,-7.892007,0.10011800000000015,0.013422000000000267,0.013905277777777798,0.0004832777777775306
7.441852,-4.679123,3.232481,-7.911604,0.08282200000000017,0.011121000000000159,0.011503055555555579,0.0003820555555554203
7.444921,-4.689718,3.234782,-7.9245,0.07222699999999982,0.00882000000000005,0.010031527777777752,0.001211527777777702
7.448112,-4.706129,3.236699,-7.942828,0.05581600000000009,0.0069029999999998815,0.007752222222222234,0.0008492222222223527
7.451316,-4.724222,3.239,-7.963222,0.03772299999999973,0.004602000000000217,0.005239305555555518,0.0006373055555553009
7.454342,-4.738196,3.241301,-7.979498,0.023748999999999576,0.0023010000000001085,0.003298472222222163,0.0009974722222220547
7.457613,-4.755574,3.244369,-7.999943,0.0063709999999996825,-0.0007669999999997401,0.000884861111111067,0.001651861111110807
7.460455,-4.77654,3.246287,-8.022827,-0.014594999999999914,-0.0026850000000000485,-0.0020270833333333213,0.0006579166666667272
7.463792,-4.792966,3.248971,-8.041938,-0.031020999999999965,-0.005368999999999957,-0.004308472222222217,0.0010605277777777401
7.466914,-4.811722,3.252423,-8.064145,-0.04977699999999974,-0.008820999999999746,-0.0069134722222221855,0.0019075277777775602
7.469907,-4.825232,3.253573,-8.078806,-0.06328699999999987,-0.00997099999999973,-0.008789861111111094,0.0011811388888886363
7.473537,-4.836162,3.254724,-8.090886,-0.07421699999999998,-0.011121999999999854,-0.010307916666666663,0.0008140833333331911
7.477775,-4.850018,3.256258,-8.106276,-0.08807300000000051,-0.012655999999999779,-0.012232361111111182,0.0004236388888885969
7.479126,-4.851741,3.257792,-8.109532,-0.08979599999999976,-0.014189999999999703,-0.012471666666666634,0.0017183333333330685
7.482849,-4.866274,3.259326,-8.1256,-0.1043289999999999,-0.01572400000000007,-0.014490138888888874,0.0012338611111111977
7.485658,-4.875842,3.26086,-8.136701,-0.11389699999999969,-0.017257999999999996,-0.015819027777777734,0.0014389722222222616
7.489085,-4.892309,3.262394,-8.154703,-0.13036400000000015,-0.01879199999999992,-0.018106111111111132,0.000685888888888788
7.49164,-4.9026,3.264311,-8.166911,-0.14065499999999975,-0.02070900000000009,-0.01953541666666663,0.001173583333333457
7.494673,-4.919648,3.267763,-8.18741,-0.1577029999999997,-0.024160999999999877,-0.021903194444444402,0.0022578055555554748
7.497798,-4.933449,3.26968,-8.203129,-0.17150400000000054,-0.026078000000000046,-0.023820000000000074,0.002257999999999972
7.500697,-4.952623,3.271981,-8.224604,-0.19067800000000013,-0.02837899999999971,-0.026483055555555572,0.0018959444444441378
7.503772,-4.97308,3.274282,-8.247362,-0.21113500000000052,-0.03067999999999982,-0.029324305555555628,0.0013556944444441908
7.506719,-4.995786,3.275816,-8.271602,-0.23384099999999997,-0.03221399999999974,-0.03247791666666666,-0.00026391666666691904
7.509531,-5.00271,3.279267,-8.281978,-0.24076500000000056,-0.035664999999999836,-0.03343958333333341,0.0022254166666664243
7.512935,-5.021824,3.281185,-8.303008,-0.25987899999999975,-0.0375829999999997,-0.03609430555555552,0.0014886944444441816
7.515901,-5.034716,3.283102,-8.317819,-0.27277100000000054,-0.03949999999999987,-0.03788486111111119,0.00161513888888868
7.518965,-5.050891,3.285403,-8.336294,-0.28894600000000015,-0.04180099999999998,-0.04013138888888891,0.0016696111111110662
7.521948,-5.068883,3.288088,-8.356971,-0.3069379999999997,-0.044486000000000026,-0.04263027777777774,0.0018557222222222863
7.524858,-5.080195,3.289238,-8.369434,-0.3182499999999999,-0.04563600000000001,-0.04420138888888888,0.0014346111111111295
7.527969,-5.098386,3.29269,-8.391075,-0.33644099999999977,-0.0490879999999998,-0.04672791666666663,0.0023600833333331656
7.530822,-5.115857,3.294607,-8.410464,-0.3539120000000002,-0.05100499999999997,-0.04915444444444447,0.0018505555555554942
7.534414,-5.130208,3.297292,-8.427499,-0.3682629999999998,-0.053690000000000015,-0.05114763888888886,0.002542361111111155
7.537406,-5.14558,3.298826,-8.444406,-0.38363499999999995,-0.05522399999999994,-0.05328263888888888,0.0019413611111110604
