time_s,odrive_pos_rad,output_pos_rad,diff_rad,odrive_disp_rad,output_disp_rad,motor_on_output_side_rad,backlash_rad
6.063192,30.860634,2.641131,28.219503,0.8647130000000018,0.06040100000000015,0.061765214285714416,0.0013642142857142672
6.064712,30.832169,2.64535,28.186819,0.8362480000000012,0.056182000000000176,0.059732000000000084,0.0035499999999999074
6.068014,30.782009,2.649185,28.132824,0.7860879999999995,0.05234700000000014,0.05614914285714282,0.0038021428571426777
6.07124,30.735651,2.651869,28.083782,0.7397300000000016,0.049663000000000235,0.052837857142857256,0.003174857142857021
6.074276,30.689632,2.655704,28.033927,0.6937110000000004,0.0458280000000002,0.04955078571428574,0.0037227857142855397
6.076999,30.643543,2.658772,27.984771,0.6476220000000019,0.04276000000000035,0.046258714285714424,0.0034987142857140704
6.080062,30.597638,2.663374,27.934264,0.6017170000000007,0.038158000000000136,0.04297978571428577,0.004821785714285633
6.083585,30.545545,2.666826,27.87872,0.5496240000000014,0.03470600000000035,0.03925885714285725,0.0045528571428569
6.086361,30.501665,2.669894,27.831771,0.505744,0.031638000000000055,0.03612457142857143,0.0044865714285713745
6.089341,30.45688,2.673345,27.783535,0.46095900000000256,0.028187000000000406,0.03292564285714304,0.004738642857142636
6.092526,30.402963,2.67833,27.724632,0.40704200000000057,0.02320200000000039,0.029074428571428612,0.005872428571428223
6.095795,30.358561,2.681398,27.677163,0.3626400000000025,0.020134000000000096,0.02590285714285732,0.005768857142857225
6.098638,30.311287,2.684466,27.62682,0.3153660000000009,0.017066000000000248,0.02252614285714292,0.005460142857142674
6.103199,30.248429,2.687534,27.560895,0.2525080000000024,0.013998000000000399,0.018036285714285887,0.0040382857142854875
6.104572,30.218511,2.692136,27.526374,0.2225900000000003,0.009396000000000182,0.015899285714285734,0.006503285714285552
6.108052,30.168201,2.695588,27.472613,0.17228000000000065,0.005944000000000393,0.012305714285714333,0.00636171428571394
6.113077,30.095918,2.698656,27.397262,0.09999700000000189,0.0028760000000001007,0.007142642857142992,0.0042666428571428916
6.114771,30.071644,2.703258,27.368386,0.07572299999999998,-0.0017259999999996722,0.005408785714285713,0.0071347857142853854
6.117673,30.020624,2.706709,27.313915,0.024703000000002362,-0.005176999999999765,0.0017645000000001687,0.006941499999999934
6.120685,29.976894,2.709394,27.2675,-0.019026999999997685,-0.007861999999999814,-0.0013590714285712632,0.00650292857142855
6.124219,29.926215,2.712462,27.213754,-0.06970600000000005,-0.010929999999999662,-0.004979000000000003,0.005950999999999659
6.126701,29.883504,2.715913,27.167591,-0.11241700000000066,-0.014380999999999755,-0.008029785714285762,0.006351214285713993
6.129523,29.838937,2.718981,27.119956,-0.1569839999999978,-0.017448999999999604,-0.0112131428571427,0.006235857142856904
6.132543,29.790416,2.72435,27.066066,-0.20550499999999872,-0.02281799999999956,-0.01467892857142848,0.00813907142857108
6.135222,29.750509,2.727801,27.022707,-0.2454119999999982,-0.026268999999999654,-0.017529428571428442,0.008739571428571211
6.138717,29.699477,2.730869,26.968608,-0.2964439999999975,-0.029336999999999946,-0.021174571428571248,0.008162428571428699
6.14311,29.636728,2.733554,26.903174,-0.35919299999999765,-0.03202199999999955,-0.02565664285714269,0.00636535714285686
6.144772,29.60837,2.738156,26.870214,-0.3875509999999984,-0.03662399999999977,-0.027682214285714175,0.008941785714285593
6.148079,29.555666,2.741607,26.814059,-0.4402550000000005,-0.04007499999999986,-0.031446785714285753,0.008628214285714107
6.151721,29.505932,2.744675,26.761257,-0.4899889999999978,-0.04314299999999971,-0.03499921428571413,0.008143785714285583
6.154419,29.458633,2.748127,26.710506,-0.5372880000000002,-0.04659499999999994,-0.0383777142857143,0.008217285714285642
6.15736,29.416272,2.752345,26.663927,-0.5796489999999999,-0.050812999999999775,-0.04140349999999999,0.009409499999999786
6.160362,29.367044,2.755796,26.611247,-0.6288769999999992,-0.05426399999999987,-0.04491978571428566,0.009344214285714206
6.164131,29.317219,2.759248,26.557971,-0.6787019999999977,-0.057715999999999656,-0.04847871428571412,0.009237285714285538
6.166255,29.277327,2.761932,26.515394,-0.7185939999999995,-0.060399999999999565,-0.05132814285714282,0.009071857142856743
6.169144,29.234052,2.765384,26.468668,-0.7618690000000008,-0.0638519999999998,-0.05441921428571434,0.009432785714285456
6.173039,29.182157,2.768452,26.413705,-0.813763999999999,-0.06691999999999965,-0.058125999999999935,0.008793999999999712
6.17537,29.148316,2.77267,26.375646,-0.8476049999999979,-0.07113799999999992,-0.06054321428571414,0.010594785714285786
6.178799,29.091128,2.776122,26.315006,-0.904792999999998,-0.07458999999999971,-0.06462807142857128,0.009961928571428427
6.183172,29.030532,2.781107,26.249425,-0.9653889999999983,-0.07957499999999973,-0.06895635714285701,0.010618642857142715
6.18532,28.99671,2.784175,26.212535,-0.999210999999999,-0.08264299999999958,-0.0713722142857142,0.011270785714285372
6.188648,28.946706,2.786476,26.16023,-1.0492150000000002,-0.08494399999999969,-0.07494392857142859,0.010000071428571095
6.193117,28.883396,2.791078,26.092318,-1.112524999999998,-0.0895459999999999,-0.07946607142857129,0.010079928571428615
6.195294,28.854176,2.796063,26.058112,-1.1417450000000002,-0.09453099999999992,-0.0815532142857143,0.012977785714285622
6.198967,28.788853,2.798748,25.990105,-1.2070679999999996,-0.09721599999999953,-0.08621914285714283,0.010996857142856697
6.203161,28.734279,2.802199,25.93208,-1.2616419999999984,-0.10066699999999962,-0.0901172857142856,0.010549714285714024
6.205322,28.702653,2.804884,25.897769,-1.2932679999999976,-0.10335199999999967,-0.09237628571428555,0.010975714285714117
6.208482,28.653275,2.809486,25.843789,-1.3426459999999985,-0.10795399999999988,-0.09590328571428561,0.012050714285714276
6.213165,28.588833,2.81217,25.776663,-1.4070879999999981,-0.11063799999999979,-0.10050628571428558,0.010131714285714216
6.214503,28.564514,2.815238,25.749276,-1.431407,-0.11370599999999964,-0.10224335714285715,0.011462642857142491
6.217583,28.517907,2.818306,25.699601,-1.4780139999999982,-0.11677399999999993,-0.10557242857142844,0.011201571428571491
6.22049,28.477281,2.820991,25.65629,-1.5186399999999978,-0.11945899999999954,-0.10847428571428555,0.010984714285713987
6.224128,28.432202,2.824059,25.608143,-1.563718999999999,-0.12252699999999983,-0.11169421428571422,0.010832785714285614
6.226717,28.394509,2.827894,25.566615,-1.6014119999999998,-0.12636199999999986,-0.11438657142857142,0.011975428571428443
6.2297,28.35044,2.831729,25.518711,-1.6454810000000002,-0.1301969999999999,-0.11753435714285716,0.012662642857142734
6.232997,28.30534,2.83403,25.471311,-1.6905809999999981,-0.13249799999999956,-0.12075578571428558,0.011742214285713981
6.235584,28.266862,2.837097,25.429764,-1.7290589999999995,-0.1355649999999997,-0.12350421428571424,0.012060785714285469
6.238948,28.220755,2.840165,25.38059,-1.7751659999999987,-0.13863299999999956,-0.12679757142857134,0.01183542857142822
6.243148,28.162734,2.844,25.318733,-1.8331869999999988,-0.1424679999999996,-0.13094192857142847,0.011526071428571122
6.244545,28.137983,2.846685,25.291299,-1.8579380000000008,-0.14515299999999964,-0.13270985714285718,0.012443142857142458
6.248134,28.092536,2.849753,25.242783,-1.903385,-0.14822099999999994,-0.13595607142857144,0.012264928571428496
6.251163,28.051254,2.853204,25.198049,-1.944666999999999,-0.15167199999999958,-0.13890478571428563,0.012767214285713951
6.254286,28.007775,2.856656,25.151119,-1.9881460000000004,-0.15512399999999982,-0.1420104285714286,0.013113571428571225
6.257123,27.967951,2.861258,25.106694,-2.02797,-0.1597259999999996,-0.14485499999999998,0.014870999999999607
6.260021,27.927522,2.863559,25.063964,-2.0683989999999994,-0.1620269999999997,-0.14774278571428567,0.014284214285714025
6.263517,27.885134,2.866627,25.018508,-2.1107869999999984,-0.16509499999999955,-0.1507704999999999,0.014324499999999657
6.266208,27.845029,2.869311,24.975718,-2.150891999999999,-0.1677789999999999,-0.15363514285714278,0.014143857142857125
6.269648,27.801658,2.873146,24.928512,-2.1942629999999994,-0.17161399999999993,-0.15673307142857137,0.014880928571428559
6.272718,27.752253,2.876214,24.876039,-2.2436679999999996,-0.17468199999999978,-0.16026199999999996,0.014419999999999822
6.275535,27.720672,2.879282,24.84139,-2.2752489999999987,-0.17774999999999963,-0.16251778571428563,0.015232214285714002
6.278957,27.674592,2.881583,24.793009,-2.3213289999999986,-0.18005099999999974,-0.16580921428571418,0.014241785714285554
6.28332,27.621883,2.885801,24.736081,-2.3740379999999988,-0.18426899999999957,-0.16957414285714276,0.014694857142856815
6.284643,27.598382,2.888102,24.710279,-2.3975389999999983,-0.18656999999999968,-0.1712527857142856,0.015317214285714087
6.288033,27.557785,2.890787,24.666998,-2.438136,-0.18925499999999973,-0.17415257142857143,0.015102428571428295
6.291104,27.516919,2.894238,24.622681,-2.4790019999999977,-0.19270599999999982,-0.17707157142857127,0.01563442857142855
6.294284,27.476841,2.897306,24.579534,-2.519079999999999,-0.19577399999999967,-0.17993428571428563,0.01583971428571404
6.296972,27.441721,2.899607,24.542114,-2.554199999999998,-0.19807499999999978,-0.182442857142857,0.01563214285714279
6.299936,27.407641,2.903442,24.504199,-2.5882799999999975,-0.2019099999999998,-0.18487714285714268,0.017032857142857127
6.303214,27.370442,2.905743,24.464699,-2.6254789999999986,-0.20421099999999992,-0.18753421428571418,0.01667678571428574
6.30616,27.332149,2.908428,24.423722,-2.663771999999998,-0.20689599999999952,-0.19026942857142842,0.016626571428571102
6.309248,27.290827,2.911112,24.379715,-2.705093999999999,-0.20957999999999988,-0.19322099999999992,0.016358999999999957
6.312274,27.241503,2.91533,24.326173,-2.7544179999999976,-0.2137979999999997,-0.19674414285714267,0.017053857142857037
6.315171,27.216082,2.917631,24.29845,-2.779838999999999,-0.21609899999999982,-0.1985599285714285,0.017539071428571307
6.31864,27.177642,2.919549,24.258094,-2.8182790000000004,-0.21801699999999968,-0.2013056428571429,0.016711357142856792
6.32147,27.140908,2.923,24.217907,-2.8550129999999996,-0.22146799999999978,-0.20392949999999996,0.017538499999999818
6.324517,27.106942,2.925301,24.18164,-2.888978999999999,-0.22376899999999988,-0.20635564285714278,0.017413357142857105
6.327368,27.071621,2.929136,24.142485,-2.924299999999999,-0.22760399999999992,-0.20887857142857133,0.018725428571428587
6.330391,27.036543,2.931821,24.104722,-2.9593779999999974,-0.23028899999999952,-0.21138414285714266,0.018904857142856862
6.333543,26.997115,2.934122,24.062993,-2.9988059999999983,-0.23258999999999963,-0.21420042857142846,0.018389571428571172
6.33662,26.965902,2.936423,24.029479,-3.0300189999999994,-0.23489099999999974,-0.21642992857142854,0.018461071428571202
6.33973,26.931687,2.938724,23.992964,-3.064233999999999,-0.23719199999999985,-0.21887385714285706,0.018318142857142783
6.342753,26.893206,2.942175,23.951031,-3.102715,-0.24064299999999994,-0.2216225,0.01902049999999994
6.34546,26.867916,2.944476,23.92344,-3.128004999999998,-0.2429439999999996,-0.22342892857142843,0.019515071428571173
6.348924,26.830157,2.946777,23.88338,-3.1657639999999994,-0.2452449999999997,-0.22612599999999997,0.019118999999999747
6.353261,26.78133,2.949462,23.831869,-3.2145909999999986,-0.24792999999999976,-0.22961364285714275,0.01831635714285701
6.354807,26.763069,2.953297,23.809773,-3.2328519999999976,-0.2517649999999998,-0.23091799999999982,0.020846999999999977
6.358223,26.726215,2.955214,23.771001,-3.2697059999999993,-0.2536819999999995,-0.23355042857142852,0.020131571428571
6.361155,26.696368,2.957515,23.738853,-3.2995529999999995,-0.2559829999999996,-0.2356823571428571,0.02030064285714253
6.364254,26.663732,2.959816,23.703916,-3.3321889999999996,-0.25828399999999974,-0.23801349999999996,0.020270499999999775
6.36719,26.633274,2.961733,23.671541,-3.362646999999999,-0.2602009999999999,-0.24018907142857135,0.020011928571428556
6.370126,26.602753,2.964418,23.638335,-3.3931679999999993,-0.26288599999999995,-0.2423691428571428,0.020516857142857142
6.373372,26.573763,2.966335,23.607428,-3.4221579999999996,-0.2648029999999997,-0.24443985714285713,0.020363142857142552
6.375869,26.54483,2.968636,23.576194,-3.451090999999998,-0.2671039999999998,-0.24650649999999988,0.020597499999999908
6.37905,26.513953,2.971321,23.542632,-3.4819679999999984,-0.26978899999999983,-0.24871199999999988,0.021076999999999957
6.38226,26.47111,2.973238,23.497871,-3.5248109999999997,-0.27170599999999956,-0.2517722142857143,0.01993378571428528
6.384989,26.451908,2.976306,23.475602,-3.5440129999999996,-0.27477399999999985,-0.2531437857142857,0.021630214285714155
6.388361,26.418184,2.978607,23.439577,-3.577736999999999,-0.2770749999999995,-0.2555526428571428,0.02152235714285672
6.393134,26.371979,2.980908,23.391071,-3.6239419999999996,-0.2793759999999996,-0.25885299999999994,0.02052299999999968
6.394857,26.357856,2.982442,23.375413,-3.6380649999999974,-0.28090999999999955,-0.25986178571428553,0.021048214285714018
6.397917,26.332374,2.984743,23.347631,-3.6635469999999977,-0.28321099999999966,-0.2616819285714284,0.021529071428571245
6.400835,26.307081,2.986277,23.320804,-3.688839999999999,-0.2847449999999996,-0.26348857142857135,0.021256428571428232
6.404203,26.280189,2.988578,23.291611,-3.715731999999999,-0.2870459999999997,-0.2654094285714285,0.021636571428571172
6.406882,26.254105,2.990496,23.26361,-3.741816,-0.28896399999999955,-0.2672725714285714,0.02169142857142814
6.409676,26.226128,2.992413,23.233715,-3.769793,-0.2908809999999997,-0.2692709285714286,0.02161007142857113
6.412881,26.194553,2.993947,23.200606,-3.801368,-0.29241499999999965,-0.2715262857142857,0.020888714285713927
6.415774,26.16819,2.996248,23.171942,-3.827731,-0.29471599999999976,-0.27340935714285713,0.02130664285714262
6.419102,26.138098,2.998549,23.139549,-3.857823,-0.29701699999999986,-0.2755587857142857,0.02145821428571415
6.422026,26.116724,3.000083,23.116641,-3.879196999999998,-0.2985509999999998,-0.2770854999999998,0.02146549999999997
6.424852,26.095012,3.001617,23.093395,-3.9009089999999986,-0.3000849999999997,-0.27863635714285706,0.021448642857142652
6.42818,26.07403,3.003534,23.070496,-3.9218909999999987,-0.3020019999999999,-0.28013507142857136,0.021866928571428523
6.431134,26.051847,3.005452,23.046396,-3.9440740000000005,-0.30391999999999975,-0.28171957142857146,0.022200428571428288
6.434491,26.024098,3.007369,23.016729,-3.9718230000000005,-0.3058369999999999,-0.2837016428571429,0.022135357142857026
6.437226,26.000486,3.00852,22.991966,-3.9954350000000005,-0.3069879999999996,-0.2853882142857143,0.02159978571428528
6.440281,25.975882,3.010437,22.965445,-4.020039000000001,-0.30890499999999976,-0.2871456428571429,0.021759357142856872
6.443529,25.948196,3.012355,22.935841,-4.047725,-0.3108229999999996,-0.28912321428571425,0.02169978571428538
6.446305,25.926762,3.014272,22.91249,-4.069158999999999,-0.3127399999999998,-0.2906542142857142,0.0220857857142856
6.449632,25.902656,3.015806,22.88685,-4.093264999999999,-0.3142739999999997,-0.29237607142857136,0.02189792857142836
6.453146,25.878903,3.01734,22.861563,-4.117017999999998,-0.31580799999999964,-0.29407271428571413,0.021735285714285513
6.455498,25.863036,3.018491,22.844545,-4.132884999999998,-0.31695899999999977,-0.2952060714285713,0.021752928571428465
6.458807,25.844496,3.020408,22.824088,-4.151425,-0.31887599999999994,-0.29653035714285714,0.0223456428571428
6.4632,25.816055,3.021175,22.79488,-4.1798660000000005,-0.3196429999999997,-0.29856185714285716,0.02108114285714252
6.46482,25.804876,3.022709,22.782167,-4.191044999999999,-0.3211769999999996,-0.2993603571428571,0.02181664285714252
6.467983,25.781339,3.023476,22.757863,-4.214582,-0.3219439999999998,-0.3010415714285714,0.020902428571428378
6.471061,25.758626,3.026161,22.732466,-4.237295,-0.32462899999999983,-0.30266392857142854,0.021965071428571292
6.474124,25.735647,3.028078,22.707569,-4.260273999999999,-0.32654599999999956,-0.30430528571428567,0.022240714285713892
6.477087,25.71551,3.029229,22.686282,-4.280411000000001,-0.3276969999999997,-0.3057436428571429,0.02195335714285679
6.480259,25.697021,3.029996,22.667026,-4.2989,-0.32846399999999987,-0.3070642857142857,0.02139971428571419
6.483553,25.683207,3.030763,22.652444,-4.312714,-0.3292309999999996,-0.30805099999999996,0.021179999999999644
6.486206,25.668996,3.032297,22.6367,-4.326924999999999,-0.33076499999999953,-0.3090660714285714,0.021698928571428133
6.489609,25.657435,3.033064,22.624371,-4.338486,-0.3315319999999997,-0.3098918571428571,0.021640142857142608
6.49261,25.642901,3.034214,22.608687,-4.353020000000001,-0.3326819999999997,-0.31093000000000004,0.02175199999999966
6.495341,25.635518,3.034981,22.600537,-4.360402999999998,-0.3334489999999999,-0.311457357142857,0.02199164285714289
6.498673,25.620652,3.036131,22.584521,-4.375268999999999,-0.33459899999999987,-0.3125192142857142,0.02207978571428565
6.503497,25.60909,3.037282,22.571808,-4.386831000000001,-0.33574999999999955,-0.3133450714285715,0.022404928571428062
6.504401,25.5907,3.038432,22.552268,-4.405221000000001,-0.33689999999999953,-0.3146586428571429,0.022241357142856633
6.507831,25.575771,3.039199,22.536572,-4.42015,-0.3376669999999997,-0.315725,0.02194199999999974
6.510731,25.560072,3.04035,22.519722,-4.4358489999999975,-0.33881799999999984,-0.31684635714285697,0.02197164285714287
6.514446,25.540858,3.041884,22.498974,-4.455062999999999,-0.34035199999999977,-0.31821878571428563,0.02213321428571413
6.516646,25.527801,3.043034,22.484767,-4.468119999999999,-0.34150199999999975,-0.3191514285714285,0.022350571428571275
6.519926,25.510658,3.043801,22.466856,-4.485263,-0.34226899999999993,-0.32037592857142855,0.021893071428571387
6.523216,25.493227,3.044568,22.448658,-4.502693999999998,-0.3430359999999997,-0.3216209999999999,0.021414999999999795
6.525735,25.480982,3.045335,22.435646,-4.514938999999998,-0.34380299999999986,-0.3224956428571427,0.021307357142857142
6.529123,25.468833,3.046486,22.422347,-4.527087999999999,-0.34495399999999954,-0.3233634285714285,0.021590571428571015
6.533311,25.459254,3.046869,22.412385,-4.536666999999998,-0.3453369999999998,-0.3240476428571427,0.021289357142857068
6.535302,25.453583,3.047253,22.40633,-4.542338000000001,-0.3457209999999997,-0.32445271428571437,0.02126828571428535
6.539018,25.446249,3.047636,22.398612,-4.5496719999999975,-0.3461039999999995,-0.3249765714285712,0.021127428571428297
6.543377,25.439148,3.04802,22.391128,-4.556773,-0.3464879999999999,-0.3254837857142857,0.021004214285714196
6.545594,25.433174,3.04917,22.384003,-4.562746999999998,-0.3476379999999999,-0.3259104999999999,0.02172750000000001
6.549247,25.422577,3.049554,22.373023,-4.573343999999999,-0.34802199999999983,-0.3266674285714285,0.021354571428571334
6.552573,25.414347,3.050321,22.364026,-4.581574,-0.34878899999999957,-0.3272552857142857,0.02153371428571388
6.555285,25.406949,3.051088,22.355861,-4.588971999999998,-0.34955599999999976,-0.3277837142857142,0.021772285714285577
6.559128,25.396379,3.051855,22.344524,-4.599542,-0.35032299999999994,-0.32853871428571424,0.0217842857142857
6.562824,25.390378,3.052622,22.337756,-4.605543000000001,-0.3510899999999997,-0.3289673571428572,0.022122642857142494
6.565571,25.382762,3.052622,22.33014,-4.613159,-0.3510899999999997,-0.3295113571428571,0.02157864285714256
6.568901,25.37387,3.053005,22.320865,-4.622050999999999,-0.3514729999999999,-0.33014649999999995,0.02132649999999997
6.5732,25.368177,3.053389,22.314789,-4.627744,-0.35185699999999986,-0.3305531428571428,0.02130385714285704
6.575357,25.364717,3.053772,22.310945,-4.631204,-0.35223999999999966,-0.3308002857142857,0.02143971428571395
6.578915,25.36099,3.054156,22.306834,-4.634930999999998,-0.3526239999999996,-0.3310664999999999,0.02155749999999973
6.58324,25.355546,3.054539,22.301007,-4.640374999999999,-0.35300699999999985,-0.33145535714285707,0.021551642857142783
6.584499,25.353389,3.054156,22.299233,-4.642531999999999,-0.3526239999999996,-0.3316094285714285,0.021014571428571105
6.588117,25.350456,3.054923,22.295533,-4.645464999999998,-0.3533909999999998,-0.3318189285714284,0.02157207142857137
6.591185,25.348562,3.054923,22.293639,-4.647358999999998,-0.3533909999999998,-0.33195421428571414,0.021436785714285644
6.594223,25.347103,3.054923,22.29218,-4.648817999999999,-0.3533909999999998,-0.3320584285714285,0.021332571428571312
6.59704,25.345509,3.055306,22.290203,-4.650411999999999,-0.3537739999999996,-0.33217228571428564,0.021601714285713947
6.600015,25.344437,3.05569,22.288747,-4.651484,-0.35415799999999953,-0.3322488571428571,0.021909142857142405
6.60325,25.344107,3.055306,22.288801,-4.651813999999998,-0.3537739999999996,-0.3322724285714284,0.021501571428571176
6.606235,25.34441,3.054923,22.289487,-4.651510999999999,-0.3533909999999998,-0.3322507857142857,0.02114021428571411
6.609191,25.344389,3.054923,22.289466,-4.651532,-0.3533909999999998,-0.33225228571428567,0.021138714285714122
6.612377,25.344883,3.055306,22.289577,-4.651038,-0.3537739999999996,-0.332217,0.021556999999999604
6.615664,25.344994,3.055306,22.289688,-4.650926999999999,-0.3537739999999996,-0.33220907142857137,0.02156492857142822
6.619394,25.345653,3.055306,22.290347,-4.6502680000000005,-0.3537739999999996,-0.332162,0.021611999999999576
6.623759,25.345389,3.05569,22.2897,-4.650531999999998,-0.35415799999999953,-0.332180857142857,0.02197714285714253
6.625562,25.346081,3.055306,22.290775,-4.6498399999999975,-0.3537739999999996,-0.3321314285714284,0.021642571428571178
6.62897,25.347217,3.054539,22.292678,-4.648703999999999,-0.35300699999999985,-0.33205028571428563,0.020956714285714217
6.633147,25.348319,3.055306,22.293013,-4.647601999999999,-0.3537739999999996,-0.33197157142857137,0.021802428571428223
6.634773,25.348676,3.054923,22.293753,-4.647244999999998,-0.3533909999999998,-0.3319460714285713,0.02144492857142849
6.638769,25.349521,3.054923,22.294598,-4.6464,-0.3533909999999998,-0.3318857142857143,0.021505285714285505
6.643089,25.351975,3.054539,22.297435,-4.643946,-0.35300699999999985,-0.3317104285714286,0.021296571428571276
6.644605,25.352948,3.054156,22.298793,-4.642972999999998,-0.3526239999999996,-0.3316409285714284,0.0209830714285712
6.648222,25.355905,3.054539,22.301366,-4.640015999999999,-0.35300699999999985,-0.3314297142857142,0.021577285714285632
6.651273,25.35954,3.054156,22.305384,-4.636381,-0.3526239999999996,-0.3311700714285714,0.021453928571428194
6.654247,25.362859,3.054539,22.30832,-4.633061999999999,-0.35300699999999985,-0.3309329999999999,0.022073999999999927
6.657147,25.367305,3.053389,22.313917,-4.628615999999997,-0.35185699999999986,-0.3306154285714284,0.02124157142857147
6.660303,25.371018,3.053389,22.317629,-4.624903,-0.35185699999999986,-0.33035021428571426,0.021506785714285603
6.664108,25.375398,3.052622,22.322776,-4.620522999999999,-0.3510899999999997,-0.33003735714285704,0.021052642857142645
6.666631,25.38112,3.052622,22.328499,-4.614801,-0.3510899999999997,-0.32962864285714283,0.02146135714285685
6.669405,25.388131,3.052238,22.335893,-4.607789999999998,-0.35070599999999974,-0.32912785714285697,0.021578142857142768
6.672621,25.395295,3.051471,22.343823,-4.600625999999998,-0.34993899999999956,-0.32861614285714275,0.02132285714285681
6.679607,25.400598,3.051088,22.34951,-4.5953230000000005,-0.34955599999999976,-0.3282373571428572,0.021318642857142578
6.683367,25.420156,3.049554,22.370602,-4.5757650000000005,-0.34802199999999983,-0.3268403571428572,0.021181642857142635
6.684587,25.424662,3.04917,22.375492,-4.571258999999998,-0.3476379999999999,-0.3265184999999998,0.02111950000000007
6.688329,25.435942,3.048403,22.387539,-4.5599789999999985,-0.3468709999999997,-0.3257127857142856,0.021158214285714128
6.693368,25.446437,3.04802,22.398417,-4.549484,-0.3464879999999999,-0.32496314285714284,0.021524857142857068
6.694446,25.456058,3.046869,22.409188,-4.539863,-0.3453369999999998,-0.3242759285714286,0.021061071428571165
6.697785,25.469285,3.046102,22.423183,-4.526636,-0.3445699999999996,-0.3233311428571429,0.021238857142856726
6.700818,25.478318,3.045719,22.432599,-4.517602999999998,-0.3441869999999998,-0.3226859285714284,0.021501071428571383
6.704174,25.492073,3.044952,22.447121,-4.503847999999998,-0.3434199999999996,-0.3217034285714284,0.021716571428571196
6.70633,25.499129,3.043801,22.455328,-4.496791999999999,-0.34226899999999993,-0.3211994285714285,0.02106957142857141
6.70928,25.508731,3.043418,22.465313,-4.487189999999998,-0.3418859999999997,-0.3205135714285713,0.021372428571428403
6.712257,25.520713,3.042651,22.478062,-4.4752079999999985,-0.34111899999999995,-0.31965771428571416,0.021461285714285794
6.71586,25.527184,3.042651,22.484533,-4.468737000000001,-0.34111899999999995,-0.3191955000000001,0.021923499999999874
6.718858,25.539087,3.0415,22.497587,-4.456834000000001,-0.3399679999999998,-0.3183452857142858,0.02162271428571405
6.721828,25.547452,3.041117,22.506335,-4.448468999999999,-0.3395849999999996,-0.3177477857142857,0.02183721428571389
6.724487,25.561444,3.04035,22.521094,-4.434476999999998,-0.33881799999999984,-0.316748357142857,0.022069642857142857
6.728041,25.575049,3.038432,22.536617,-4.420871999999999,-0.33689999999999953,-0.31577657142857135,0.021123428571428182
6.730774,25.591875,3.038049,22.553826,-4.4040459999999975,-0.33651699999999973,-0.3145747142857141,0.021942285714285636
6.734143,25.609983,3.036131,22.573852,-4.3859379999999994,-0.33459899999999987,-0.31328128571428565,0.021317714285714218
6.736912,25.626491,3.035364,22.591127,-4.369429999999998,-0.3338319999999997,-0.3121021428571427,0.021729857142856968
6.739857,25.647796,3.033831,22.613966,-4.348125,-0.3322989999999999,-0.3105803571428571,0.02171864285714281
6.743368,25.669808,3.032297,22.637512,-4.326112999999999,-0.33076499999999953,-0.3090080714285714,0.021756928571428136
6.745823,25.690909,3.029996,22.660914,-4.305011999999998,-0.32846399999999987,-0.30750085714285696,0.020963142857142902
6.748943,25.710216,3.028462,22.681755,-4.285705,-0.32692999999999994,-0.3061217857142857,0.02080821428571422
6.753118,25.736387,3.027311,22.709076,-4.259533999999999,-0.3257789999999998,-0.3042524285714285,0.02152657142857134
6.754745,25.745764,3.026161,22.719604,-4.250156999999998,-0.32462899999999983,-0.3035826428571427,0.02104635714285713
6.758395,25.764642,3.025394,22.739249,-4.231279000000001,-0.32386199999999965,-0.30223421428571434,0.021627785714285308
6.763413,25.776666,3.02386,22.752806,-4.219255,-0.3223279999999997,-0.3013753571428572,0.020952642857142545
6.764492,25.792763,3.022326,22.770438,-4.203157999999998,-0.3207939999999998,-0.3002255714285713,0.020568428571428488
6.768155,25.812714,3.020792,22.791922,-4.1832069999999995,-0.3192599999999999,-0.29880049999999997,0.02045949999999991
6.771104,25.828881,3.019641,22.80924,-4.16704,-0.31810899999999975,-0.2976457142857143,0.020463285714285462
6.774131,25.84769,3.018874,22.828816,-4.148230999999999,-0.31734199999999957,-0.29630221428571424,0.02103978571428533
6.776879,25.869717,3.01734,22.852377,-4.126203999999998,-0.31580799999999964,-0.29472885714285696,0.021079142857142685
6.779821,25.8935,3.01619,22.87731,-4.102421,-0.31465799999999966,-0.2930300714285714,0.021627928571428257
6.782898,25.921887,3.013889,22.907999,-4.0740339999999975,-0.31235699999999955,-0.2910024285714284,0.021354571428571167
6.785871,25.946419,3.011588,22.934831,-4.049502,-0.3100559999999999,-0.2892501428571429,0.020805857142856987
6.789026,25.975577,3.010054,22.965523,-4.020343999999998,-0.3085219999999995,-0.2871674285714284,0.021354571428571112
6.793303,26.010909,3.008136,23.002773,-3.9850119999999976,-0.30660399999999965,-0.2846437142857141,0.021960285714285543
6.79495,26.025743,3.005452,23.020291,-3.9701780000000007,-0.30391999999999975,-0.2835841428571429,0.02033585714285685
6.798863,26.05487,3.004301,23.050569,-3.941050999999998,-0.3027689999999996,-0.28150364285714274,0.021265357142856878
6.803356,26.085619,3.002767,23.082852,-3.910301999999998,-0.3012349999999997,-0.2793072857142856,0.021927714285714106
6.804793,26.098301,3.000466,23.097835,-3.89762,-0.2989339999999996,-0.2784014285714286,0.02053257142857101
6.808387,26.126102,2.998549,23.127553,-3.8698189999999997,-0.29701699999999986,-0.2764156428571428,0.020601357142857046
